id,user_id,session_id,timestamp,health_profile,product_id,product_name,barcode,category,ingredients,season,action,dlc_days,hour,cart_id,order_id,quantity,price
2057,e7625b99-e2ff-457d-8a28-8b1bfeeebaf5,sess_414,47:08.4,Gluten intolerance,223,Unsalted butter,2504000023,Dairy Products,Pasteurized milk. Lactic ferments,Spring,click,258,22,,,,140
2070,e7625b99-e2ff-457d-8a28-8b1bfeeebaf5,sess_471,12:44.6,Gluten intolerance,224,Sour cream,2504000024,Dairy Products,Pasteurized milk. Lactic ferments,Winter,view,247,14,,,,300
128,e7625b99-e2ff-457d-8a28-8b1bfeeebaf5,sess_107,41:45.7,Gluten intolerance,246,Semi-skimmed milk 1L,2504000046,Dairy Products,Pasteurized milk. Lactic ferments,Spring,click,248,23,,,,165
11,e7625b99-e2ff-457d-8a28-8b1bfeeebaf5,sess_377,21:16.5,Gluten intolerance,1207,Semolina,2510600026,Savory Grocery,Natural ingredients,Winter,click,341,11,,,,140
2163,1c2fff2e-c3c1-437f-a6ac-7a671545d3e6,sess_236,49:43.8,Nut allergy,234,Cottage cheese,2504000034,Dairy Products,Pasteurized milk. Lactic ferments,Winter,click,115,12,,,,130
290,e43f0231-4200-48fa-a7df-baeda35f4a01,sess_172,17:35.0,None,18,Cucumbers bulk,2501000018,Fruits & Vegetables,Fresh products. No preservatives,Winter,view,214,13,,,,105
354,e43f0231-4200-48fa-a7df-baeda35f4a01,sess_285,42:29.1,None,24,Zucchini bulk,2501000024,Fruits & Vegetables,Fresh products. No preservatives,Winter,view,296,23,,,,195
374,e43f0231-4200-48fa-a7df-baeda35f4a01,sess_47,17:17.1,None,35,Green peppers bulk,2501000035,Fruits & Vegetables,Fresh products. No preservatives,Winter,view,220,9,,,,115
391,e43f0231-4200-48fa-a7df-baeda35f4a01,sess_334,13:49.5,None,37,Green salad bulk,2501000037,Fruits & Vegetables,Fresh products. No preservatives,Spring,view,285,23,,,,140
445,e43f0231-4200-48fa-a7df-baeda35f4a01,sess_139,06:10.6,None,44,Pears 1kg,2501100044,Fruits & Vegetables,Fresh products. No preservatives,Winter,view,152,21,,,,110
513,e43f0231-4200-48fa-a7df-baeda35f4a01,sess_345,50:23.9,None,33,Carrots bulk,2501000033,Fruits & Vegetables,Fresh products. No preservatives,Spring,view,138,9,,,,155
568,e43f0231-4200-48fa-a7df-baeda35f4a01,sess_389,55:07.1,None,55,Watermelon 1kg,2501100055,Fruits & Vegetables,Fresh products. No preservatives,Winter,click,212,10,,,,255
588,e43f0231-4200-48fa-a7df-baeda35f4a01,sess_442,57:59.1,None,58,Oranges 1kg,2501100058,Fruits & Vegetables,Fresh products. No preservatives,Winter,click,185,23,,,,325
628,e43f0231-4200-48fa-a7df-baeda35f4a01,sess_295,40:31.4,None,62,Strawberries 1kg,2501100062,Fruits & Vegetables,Fresh products. No preservatives,Spring,click,328,14,,,,150
634,e43f0231-4200-48fa-a7df-baeda35f4a01,sess_388,02:44.2,None,63,Watermelon 1kg,2501100063,Fruits & Vegetables,Fresh products. No preservatives,Spring,click,293,22,,,,290
691,e43f0231-4200-48fa-a7df-baeda35f4a01,sess_254,46:56.1,None,69,Grapes 1kg,2501100069,Fruits & Vegetables,Fresh products. No preservatives,Winter,click,202,19,,,,250
1735,e43f0231-4200-48fa-a7df-baeda35f4a01,sess_6,01:04.7,None,185,Mackerel,2503000025,Fish & Seafood,Fresh fish. Daily catch,Winter,view,268,8,,,,645
901,ceca1076-c4a4-4da7-9b74-9d100f7cb0e6,sess_235,16:41.7,Nut allergy,91,Kefta meatballs,2502000011,Meat & Poultry,Halal meat. No additives,Spring,click,187,22,,,,495
922,ceca1076-c4a4-4da7-9b74-9d100f7cb0e6,sess_241,41:21.5,Nut allergy,93,Chicken breast slices,2502000013,Meat & Poultry,Halal meat. No additives,Winter,click,111,15,,,,385
543,ceca1076-c4a4-4da7-9b74-9d100f7cb0e6,sess_387,36:50.0,Nut allergy,52,Pears 1kg,2501100052,Fruits & Vegetables,Fresh products. No preservatives,Winter,click,134,9,,,,155
610,ceca1076-c4a4-4da7-9b74-9d100f7cb0e6,sess_268,24:10.8,Nut allergy,60,Pears 1kg,2501100060,Fruits & Vegetables,Fresh products. No preservatives,Winter,click,252,14,,,,140
681,ceca1076-c4a4-4da7-9b74-9d100f7cb0e6,sess_407,46:40.0,Nut allergy,68,Pears 1kg,2501100068,Fruits & Vegetables,Fresh products. No preservatives,Winter,click,325,18,,,,280
703,ceca1076-c4a4-4da7-9b74-9d100f7cb0e6,sess_288,14:04.6,Nut allergy,70,Strawberries 1kg,2501100070,Fruits & Vegetables,Fresh products. No preservatives,Spring,click,100,14,,,,245
725,ceca1076-c4a4-4da7-9b74-9d100f7cb0e6,sess_82,35:25.9,Nut allergy,72,Golden apples 1kg,2501100072,Fruits & Vegetables,Fresh products. No preservatives,Winter,view,153,13,,,,300
762,ceca1076-c4a4-4da7-9b74-9d100f7cb0e6,sess_315,01:15.8,Nut allergy,76,Pears 1kg,2501100076,Fruits & Vegetables,Fresh products. No preservatives,Spring,click,186,6,,,,135
769,ceca1076-c4a4-4da7-9b74-9d100f7cb0e6,sess_276,18:42.2,Nut allergy,77,Grapes 1kg,2501100077,Fruits & Vegetables,Fresh products. No preservatives,Winter,view,136,7,,,,85
949,5eeb01c8-0a72-4c1f-a431-18f3f5669ae3,sess_454,17:29.0,Diabetes. Lactose intolerance,95,Ground beef 5% fat,2502000015,Meat & Poultry,Halal meat. No additives,Spring,click,298,18,,,,605
977,5eeb01c8-0a72-4c1f-a431-18f3f5669ae3,sess_258,09:27.5,Diabetes. Lactose intolerance,98,Merguez sausages,2502000018,Meat & Poultry,Halal meat. No additives,Spring,click,173,17,,,,235
1097,5eeb01c8-0a72-4c1f-a431-18f3f5669ae3,sess_110,03:55.8,Diabetes. Lactose intolerance,114,Kefta meatballs,2502000034,Meat & Poultry,Halal meat. No additives,Winter,view,404,23,,,,545
1123,5eeb01c8-0a72-4c1f-a431-18f3f5669ae3,sess_270,44:51.9,Diabetes. Lactose intolerance,117,Chicken breast slices,2502000037,Meat & Poultry,Halal meat. No additives,Winter,view,218,23,,,,865
1178,5eeb01c8-0a72-4c1f-a431-18f3f5669ae3,sess_164,42:08.6,Diabetes. Lactose intolerance,123,Lamb chops,2502000043,Meat & Poultry,Halal meat. No additives,Winter,click,290,18,,,,810
1267,5eeb01c8-0a72-4c1f-a431-18f3f5669ae3,sess_437,32:14.7,Diabetes. Lactose intolerance,132,Ground beef 15% fat,2502000052,Meat & Poultry,Halal meat. No additives,Spring,click,143,10,,,,435
726,5eeb01c8-0a72-4c1f-a431-18f3f5669ae3,sess_235,49:33.2,Diabetes. Lactose intolerance,72,Golden apples 1kg,2501100072,Fruits & Vegetables,Fresh products. No preservatives,Winter,view,159,22,,,,300
753,5eeb01c8-0a72-4c1f-a431-18f3f5669ae3,sess_74,17:57.2,Diabetes. Lactose intolerance,75,Clementines 1kg,2501100075,Fruits & Vegetables,Fresh products. No preservatives,Winter,view,285,13,,,,125
1543,5eeb01c8-0a72-4c1f-a431-18f3f5669ae3,sess_442,53:48.6,Diabetes. Lactose intolerance,161,Mackerel,2503000001,Fish & Seafood,Fresh fish. Daily catch,Winter,click,156,6,,,,360
1557,5eeb01c8-0a72-4c1f-a431-18f3f5669ae3,sess_138,57:42.3,Diabetes. Lactose intolerance,162,Sea bream,2503000002,Fish & Seafood,Fresh fish. Daily catch,Winter,view,163,16,,,,935
988,0f76cc88-35b9-477c-870a-8ef54989cc84,sess_210,19:27.7,Diabetes,100,Beef tenderloin,2502000020,Meat & Poultry,Halal meat. No additives,Winter,view,193,6,,,,220
1012,0f76cc88-35b9-477c-870a-8ef54989cc84,sess_337,00:33.2,Diabetes,103,Kefta meatballs,2502000023,Meat & Poultry,Halal meat. No additives,Winter,click,249,19,,,,565
745,0f76cc88-35b9-477c-870a-8ef54989cc84,sess_354,06:06.1,Diabetes,74,Oranges 1kg,2501100074,Fruits & Vegetables,Fresh products. No preservatives,Spring,view,193,7,,,,185
1059,0f76cc88-35b9-477c-870a-8ef54989cc84,sess_80,47:55.5,Diabetes,109,Couscous meat,2502000029,Meat & Poultry,Halal meat. No additives,Winter,view,292,11,,,,370
1198,0f76cc88-35b9-477c-870a-8ef54989cc84,sess_461,06:17.7,Diabetes,125,Turkey escalope,2502000045,Meat & Poultry,Halal meat. No additives,Winter,click,383,16,,,,945
1268,0f76cc88-35b9-477c-870a-8ef54989cc84,sess_287,49:22.5,Diabetes,132,Ground beef 15% fat,2502000052,Meat & Poultry,Halal meat. No additives,Winter,click,189,10,,,,435
1279,0f76cc88-35b9-477c-870a-8ef54989cc84,sess_299,37:11.9,Diabetes,133,Couscous meat,2502000053,Meat & Poultry,Halal meat. No additives,Spring,view,93,23,,,,650
804,0f76cc88-35b9-477c-870a-8ef54989cc84,sess_53,03:27.7,Diabetes,80,Golden apples 1kg,2501100080,Fruits & Vegetables,Fresh products. No preservatives,Winter,click,172,18,,,,150
1084,306e2dee-45e4-4b39-9b11-84df4671ada2,sess_90,32:16.4,Obesity. Gluten intolerance,112,Beef tenderloin,2502000032,Meat & Poultry,Halal meat. No additives,Winter,view,334,15,,,,725
1138,306e2dee-45e4-4b39-9b11-84df4671ada2,sess_392,45:14.3,Obesity. Gluten intolerance,119,Ground beef 5% fat,2502000039,Meat & Poultry,Halal meat. No additives,Spring,click,330,16,,,,210
1146,306e2dee-45e4-4b39-9b11-84df4671ada2,sess_368,10:34.7,Obesity. Gluten intolerance,120,Ground beef 15% fat,2502000040,Meat & Poultry,Halal meat. No additives,Winter,view,296,10,,,,925
1229,306e2dee-45e4-4b39-9b11-84df4671ada2,sess_21,12:50.2,Obesity. Gluten intolerance,128,Whole chicken,2502000048,Meat & Poultry,Halal meat. No additives,Winter,click,174,9,,,,975
1280,306e2dee-45e4-4b39-9b11-84df4671ada2,sess_90,07:30.1,Obesity. Gluten intolerance,133,Couscous meat,2502000053,Meat & Poultry,Halal meat. No additives,Winter,click,147,8,,,,650
1353,306e2dee-45e4-4b39-9b11-84df4671ada2,sess_5,40:45.7,Obesity. Gluten intolerance,141,Chicken breast slices,2502000061,Meat & Poultry,Halal meat. No additives,Spring,click,287,9,,,,650
1378,306e2dee-45e4-4b39-9b11-84df4671ada2,sess_9,48:24.8,Obesity. Gluten intolerance,144,Ground beef 15% fat,2502000064,Meat & Poultry,Halal meat. No additives,Spring,click,88,7,,,,245
1558,306e2dee-45e4-4b39-9b11-84df4671ada2,sess_104,58:25.2,Obesity. Gluten intolerance,162,Sea bream,2503000002,Fish & Seafood,Fresh fish. Daily catch,Spring,view,86,12,,,,935
1590,306e2dee-45e4-4b39-9b11-84df4671ada2,sess_24,44:25.2,Obesity. Gluten intolerance,168,Sardines,2503000008,Fish & Seafood,Fresh fish. Daily catch,Winter,click,374,11,,,,360
76,306e2dee-45e4-4b39-9b11-84df4671ada2,sess_111,52:16.3,Obesity. Gluten intolerance,901,Wipes,2511000021,Hygiene & Beauty,Natural ingredients,Winter,click,1409,12,,,,175
1729,306e2dee-45e4-4b39-9b11-84df4671ada2,sess_156,40:24.6,Obesity. Gluten intolerance,184,Sardines,2503000024,Fish & Seafood,Fresh fish. Daily catch,Winter,view,182,19,,,,1260
1435,6f56871a-5649-48e7-b3b8-d7216817288c,sess_229,47:31.4,Nut allergy. Lactose intolerance,150,Kefta meatballs,2502000070,Meat & Poultry,Halal meat. No additives,Winter,click,124,10,,,,715
1453,6f56871a-5649-48e7-b3b8-d7216817288c,sess_159,08:04.3,Nut allergy. Lactose intolerance,152,Whole chicken,2502000072,Meat & Poultry,Halal meat. No additives,Winter,view,326,23,,,,705
1544,6f56871a-5649-48e7-b3b8-d7216817288c,sess_160,39:29.4,Nut allergy. Lactose intolerance,161,Mackerel,2503000001,Fish & Seafood,Fresh fish. Daily catch,Winter,view,120,22,,,,360
1938,6f56871a-5649-48e7-b3b8-d7216817288c,sess_405,29:25.6,Nut allergy. Lactose intolerance,207,Grated emmental,2504000007,Dairy Products,Pasteurized milk. Lactic ferments,Winter,view,374,23,,,,180
41,6f56871a-5649-48e7-b3b8-d7216817288c,sess_273,55:01.8,Nut allergy. Lactose intolerance,689,Sugar-coated almonds,2507000149,Sweet Grocery,Sugar. Flour. Eggs,Winter,click,272,20,,,,270
2028,6f56871a-5649-48e7-b3b8-d7216817288c,sess_280,34:47.1,Nut allergy. Lactose intolerance,218,Fruit yogurt,2504000018,Dairy Products,Pasteurized milk. Lactic ferments,Winter,view,346,15,,,,250
1669,122f96c6-46ef-43a8-a3d7-db08fb1046e7,sess_360,53:01.0,High blood pressure,177,Mackerel,2503000017,Fish & Seafood,Fresh fish. Daily catch,Winter,click,283,20,,,,300
42,122f96c6-46ef-43a8-a3d7-db08fb1046e7,sess_112,36:37.3,High blood pressure,689,Sugar-coated almonds,2507000149,Sweet Grocery,Sugar. Flour. Eggs,Winter,click,318,11,,,,270
1734,f9d1406a-3ed4-4c6b-9de2-f140599f900d,sess_261,45:03.4,Vegetarian,184,Sardines,2503000024,Fish & Seafood,Fresh fish. Daily catch,Winter,view,147,21,,,,1260
273,509572f2-5e28-49b0-8500-cc9e930be7ff,sess_338,46:02.6,Gluten intolerance,16,Eggplants bulk,2501000016,Fruits & Vegetables,Fresh products. No preservatives,Winter,click,378,17,,,,70
293,509572f2-5e28-49b0-8500-cc9e930be7ff,sess_277,09:17.4,Gluten intolerance,18,Cucumbers bulk,2501000018,Fruits & Vegetables,Fresh products. No preservatives,Winter,click,215,23,,,,105
369,509572f2-5e28-49b0-8500-cc9e930be7ff,sess_426,00:52.0,Gluten intolerance,34,Zucchini bulk,2501000034,Fruits & Vegetables,Fresh products. No preservatives,Spring,view,298,15,,,,65
454,509572f2-5e28-49b0-8500-cc9e930be7ff,sess_142,35:44.5,Gluten intolerance,45,Grapes 1kg,2501100045,Fruits & Vegetables,Fresh products. No preservatives,Spring,click,324,22,,,,300
489,509572f2-5e28-49b0-8500-cc9e930be7ff,sess_233,26:27.1,Gluten intolerance,49,Bananas 1kg,2501100049,Fruits & Vegetables,Fresh products. No preservatives,Winter,click,287,6,,,,130
490,c7ea9f72-b36d-4b9c-afe5-2b6ae49cc2d6,sess_134,11:20.0,Gluten intolerance,49,Bananas 1kg,2501100049,Fruits & Vegetables,Fresh products. No preservatives,Winter,view,289,23,,,,130
503,c7ea9f72-b36d-4b9c-afe5-2b6ae49cc2d6,sess_35,37:40.0,Gluten intolerance,32,Yellow onions bulk,2501000032,Fruits & Vegetables,Fresh products. No preservatives,Spring,click,120,7,,,,130
545,c7ea9f72-b36d-4b9c-afe5-2b6ae49cc2d6,sess_232,11:28.4,Gluten intolerance,52,Pears 1kg,2501100052,Fruits & Vegetables,Fresh products. No preservatives,Winter,click,158,18,,,,155
571,c7ea9f72-b36d-4b9c-afe5-2b6ae49cc2d6,sess_176,06:28.0,Gluten intolerance,55,Watermelon 1kg,2501100055,Fruits & Vegetables,Fresh products. No preservatives,Winter,view,257,8,,,,255
672,c7ea9f72-b36d-4b9c-afe5-2b6ae49cc2d6,sess_150,03:22.8,Gluten intolerance,67,Clementines 1kg,2501100067,Fruits & Vegetables,Fresh products. No preservatives,Winter,click,220,17,,,,120
797,c7ea9f72-b36d-4b9c-afe5-2b6ae49cc2d6,sess_378,24:58.9,Gluten intolerance,79,Watermelon 1kg,2501100079,Fruits & Vegetables,Fresh products. No preservatives,Winter,click,331,12,,,,160
1158,ee73349d-e874-4754-aafb-1bce58c348f7,sess_301,58:17.0,Diabetes,121,Couscous meat,2502000041,Meat & Poultry,Halal meat. No additives,Winter,view,284,9,,,,795
1218,ee73349d-e874-4754-aafb-1bce58c348f7,sess_12,36:31.8,Diabetes,127,Kefta meatballs,2502000047,Meat & Poultry,Halal meat. No additives,Winter,click,392,17,,,,960
1309,ee73349d-e874-4754-aafb-1bce58c348f7,sess_335,23:47.2,Diabetes,137,Turkey escalope,2502000057,Meat & Poultry,Halal meat. No additives,Spring,click,316,22,,,,670
1334,ee73349d-e874-4754-aafb-1bce58c348f7,sess_387,59:20.3,Diabetes,140,Whole chicken,2502000060,Meat & Poultry,Halal meat. No additives,Winter,view,178,18,,,,895
1389,ee73349d-e874-4754-aafb-1bce58c348f7,sess_254,36:45.9,Diabetes,145,Couscous meat,2502000065,Meat & Poultry,Halal meat. No additives,Winter,view,148,10,,,,710
1523,ee73349d-e874-4754-aafb-1bce58c348f7,sess_253,07:07.0,Diabetes,159,Lamb chops,2502000079,Meat & Poultry,Halal meat. No additives,Spring,click,307,20,,,,890
1546,ee73349d-e874-4754-aafb-1bce58c348f7,sess_344,30:38.1,Diabetes,161,Mackerel,2503000001,Fish & Seafood,Fresh fish. Daily catch,Winter,click,132,17,,,,360
1613,ee73349d-e874-4754-aafb-1bce58c348f7,sess_407,43:41.6,Diabetes,171,Shrimp,2503000011,Fish & Seafood,Fresh fish. Daily catch,Winter,click,302,23,,,,780
1703,ee73349d-e874-4754-aafb-1bce58c348f7,sess_184,44:34.6,Diabetes,181,Tuna,2503000021,Fish & Seafood,Fresh fish. Daily catch,Winter,view,312,23,,,,450
1871,ee73349d-e874-4754-aafb-1bce58c348f7,sess_66,37:21.2,Diabetes,200,Sardines,2503000040,Fish & Seafood,Fresh fish. Daily catch,Winter,click,403,7,,,,1285
1966,ee73349d-e874-4754-aafb-1bce58c348f7,sess_0,52:39.7,Diabetes,211,Raisin,2504000011,Dairy Products,Pasteurized milk. Lactic ferments,Winter,click,286,7,,,,125
2010,ee73349d-e874-4754-aafb-1bce58c348f7,sess_107,15:14.9,Diabetes,216,Semi-skimmed milk 1L,2504000016,Dairy Products,Pasteurized milk. Lactic ferments,Winter,view,217,10,,,,260
2029,ee73349d-e874-4754-aafb-1bce58c348f7,sess_28,17:39.8,Diabetes,218,Fruit yogurt,2504000018,Dairy Products,Pasteurized milk. Lactic ferments,Winter,click,351,6,,,,250
1005,605f365b-375a-444d-b499-455d324615fd,sess_220,12:05.5,High cholesterol,102,Kefta meatballs,2502000022,Meat & Poultry,Halal meat. No additives,Winter,view,369,8,,,,445
1013,605f365b-375a-444d-b499-455d324615fd,sess_178,25:57.8,High cholesterol,103,Kefta meatballs,2502000023,Meat & Poultry,Halal meat. No additives,Spring,view,169,13,,,,565
1053,605f365b-375a-444d-b499-455d324615fd,sess_433,08:04.2,High cholesterol,108,Ground beef 15% fat,2502000028,Meat & Poultry,Halal meat. No additives,Winter,click,215,9,,,,710
1300,605f365b-375a-444d-b499-455d324615fd,sess_337,19:08.1,High cholesterol,136,Beef tenderloin,2502000056,Meat & Poultry,Halal meat. No additives,Winter,view,215,13,,,,580
1380,605f365b-375a-444d-b499-455d324615fd,sess_436,12:31.4,High cholesterol,144,Ground beef 15% fat,2502000064,Meat & Poultry,Halal meat. No additives,Winter,click,164,18,,,,245
1424,605f365b-375a-444d-b499-455d324615fd,sess_203,40:28.6,High cholesterol,149,Turkey escalope,2502000069,Meat & Poultry,Halal meat. No additives,Winter,click,223,11,,,,820
1496,605f365b-375a-444d-b499-455d324615fd,sess_377,27:48.3,High cholesterol,156,Ground beef 15% fat,2502000076,Meat & Poultry,Halal meat. No additives,Winter,click,126,15,,,,430
1343,605f365b-375a-444d-b499-455d324615fd,sess_186,48:02.0,High cholesterol,221,Camembert cheese,2504000021,Dairy Products,Pasteurized milk. Lactic ferments,Winter,click,324,15,,,,85
1547,605f365b-375a-444d-b499-455d324615fd,sess_196,35:23.0,High cholesterol,161,Mackerel,2503000001,Fish & Seafood,Fresh fish. Daily catch,Winter,view,146,7,,,,360
1559,cf1a5862-2349-4941-acf7-90ad2d08d34e,sess_484,26:43.0,Lactose intolerance,162,Sea bream,2503000002,Fish & Seafood,Fresh fish. Daily catch,Winter,click,141,12,,,,935
1608,cf1a5862-2349-4941-acf7-90ad2d08d34e,sess_221,32:40.8,Lactose intolerance,170,Sea bream,2503000010,Fish & Seafood,Fresh fish. Daily catch,Winter,view,275,16,,,,1015
1671,cf1a5862-2349-4941-acf7-90ad2d08d34e,sess_121,09:42.5,Lactose intolerance,177,Mackerel,2503000017,Fish & Seafood,Fresh fish. Daily catch,Winter,click,271,19,,,,300
1730,cf1a5862-2349-4941-acf7-90ad2d08d34e,sess_104,30:04.0,Lactose intolerance,184,Sardines,2503000024,Fish & Seafood,Fresh fish. Daily catch,Spring,view,106,8,,,,1260
1782,cf1a5862-2349-4941-acf7-90ad2d08d34e,sess_462,57:20.7,Lactose intolerance,191,Whiting,2503000031,Fish & Seafood,Fresh fish. Daily catch,Winter,view,269,15,,,,1010
1800,cf1a5862-2349-4941-acf7-90ad2d08d34e,sess_426,58:47.6,Lactose intolerance,193,Mackerel,2503000033,Fish & Seafood,Fresh fish. Daily catch,Winter,click,305,21,,,,715
1890,cf1a5862-2349-4941-acf7-90ad2d08d34e,sess_76,28:50.5,Lactose intolerance,202,Plain yogurt,2504000002,Dairy Products,Pasteurized milk. Lactic ferments,Winter,view,352,23,,,,55
2177,cf1a5862-2349-4941-acf7-90ad2d08d34e,sess_178,14:23.8,Lactose intolerance,235,Petit suisse cheese,2504000035,Dairy Products,Pasteurized milk. Lactic ferments,Winter,click,245,8,,,,290
171,0698810d-2b5d-4b89-8998-c70897f56f92,sess_230,40:47.7,High blood pressure,2,Yellow onions bulk,2501000002,Fruits & Vegetables,Fresh products. No preservatives,Winter,view,246,21,,,,145
202,0698810d-2b5d-4b89-8998-c70897f56f92,sess_363,24:17.4,High blood pressure,5,Green peppers bulk,2501000005,Fruits & Vegetables,Fresh products. No preservatives,Spring,view,272,13,,,,60
295,0698810d-2b5d-4b89-8998-c70897f56f92,sess_127,10:04.1,High blood pressure,18,Cucumbers bulk,2501000018,Fruits & Vegetables,Fresh products. No preservatives,Winter,click,243,15,,,,105
937,0698810d-2b5d-4b89-8998-c70897f56f92,sess_80,41:01.1,High blood pressure,94,Chicken thighs,2502000014,Meat & Poultry,Halal meat. No additives,Winter,click,321,17,,,,565
1711,0698810d-2b5d-4b89-8998-c70897f56f92,sess_304,31:54.6,High blood pressure,182,Whiting,2503000022,Fish & Seafood,Fresh fish. Daily catch,Winter,view,159,20,,,,850
1808,0698810d-2b5d-4b89-8998-c70897f56f92,sess_346,14:53.6,High blood pressure,194,Sea bream,2503000034,Fish & Seafood,Fresh fish. Daily catch,Spring,view,294,19,,,,1215
1940,0698810d-2b5d-4b89-8998-c70897f56f92,sess_78,42:47.7,High blood pressure,207,Grated emmental,2504000007,Dairy Products,Pasteurized milk. Lactic ferments,Winter,view,337,14,,,,180
1967,0698810d-2b5d-4b89-8998-c70897f56f92,sess_238,15:54.1,High blood pressure,211,Raisin,2504000011,Dairy Products,Pasteurized milk. Lactic ferments,Winter,view,249,17,,,,125
2021,0698810d-2b5d-4b89-8998-c70897f56f92,sess_278,31:17.6,High blood pressure,217,Plain yogurt,2504000017,Dairy Products,Pasteurized milk. Lactic ferments,Spring,click,258,13,,,,85
2132,0698810d-2b5d-4b89-8998-c70897f56f92,sess_270,34:20.7,High blood pressure,230,Whole milk 1L,2504000030,Dairy Products,Pasteurized milk. Lactic ferments,Winter,click,302,23,,,,375
2178,0698810d-2b5d-4b89-8998-c70897f56f92,sess_31,59:06.0,High blood pressure,235,Petit suisse cheese,2504000035,Dairy Products,Pasteurized milk. Lactic ferments,Spring,click,199,13,,,,290
60,fc9946fb-552f-4460-87b5-d469d3a04815,sess_286,42:59.0,Lactose intolerance,736,Selecto,2508000046,Beverages,Water. Sugar. Natural flavors,Spring,view,203,13,,,,165
183,fc9946fb-552f-4460-87b5-d469d3a04815,sess_494,39:32.9,Lactose intolerance,3,Carrots bulk,2501000003,Fruits & Vegetables,Fresh products. No preservatives,Spring,view,112,17,,,,175
257,fc9946fb-552f-4460-87b5-d469d3a04815,sess_363,56:43.8,Lactose intolerance,13,Carrots bulk,2501000013,Fruits & Vegetables,Fresh products. No preservatives,Spring,view,75,14,,,,105
862,40631c98-0f96-44d3-ae39-770db02e1855,sess_401,08:02.8,Vegan,86,Merguez sausages,2502000006,Meat & Poultry,Halal meat. No additives,Winter,click,149,10,,,,220
2151,fc9946fb-552f-4460-87b5-d469d3a04815,sess_408,00:46.8,Lactose intolerance,232,Plain yogurt,2504000032,Dairy Products,Pasteurized milk. Lactic ferments,Spring,view,190,8,,,,385
107,fc9946fb-552f-4460-87b5-d469d3a04815,sess_303,46:05.4,Lactose intolerance,10,Round tomatoes bulk,2501000010,Fruits & Vegetables,Fresh products. No preservatives,Winter,view,228,8,,,,175
159,fc9946fb-552f-4460-87b5-d469d3a04815,sess_433,54:52.2,Lactose intolerance,1,Potatoes bulk,2501000001,Fruits & Vegetables,Fresh products. No preservatives,Winter,click,102,13,,,,170
258,40631c98-0f96-44d3-ae39-770db02e1855,sess_300,54:36.1,Vegan,13,Carrots bulk,2501000013,Fruits & Vegetables,Fresh products. No preservatives,Winter,view,103,22,,,,105
338,40631c98-0f96-44d3-ae39-770db02e1855,sess_478,35:02.4,Vegan,22,Yellow onions bulk,2501000022,Fruits & Vegetables,Fresh products. No preservatives,Spring,view,128,16,,,,195
377,40631c98-0f96-44d3-ae39-770db02e1855,sess_226,47:33.8,Vegan,35,Green peppers bulk,2501000035,Fruits & Vegetables,Fresh products. No preservatives,Winter,click,256,8,,,,115
417,40631c98-0f96-44d3-ae39-770db02e1855,sess_8,47:32.6,Vegan,40,Round tomatoes bulk,2501000040,Fruits & Vegetables,Fresh products. No preservatives,Winter,view,308,15,,,,105
576,40631c98-0f96-44d3-ae39-770db02e1855,sess_202,30:58.3,Vegan,56,Golden apples 1kg,2501100056,Fruits & Vegetables,Fresh products. No preservatives,Winter,click,135,23,,,,285
615,40631c98-0f96-44d3-ae39-770db02e1855,sess_352,12:24.2,Vegan,60,Pears 1kg,2501100060,Fruits & Vegetables,Fresh products. No preservatives,Winter,view,245,12,,,,140
640,40631c98-0f96-44d3-ae39-770db02e1855,sess_94,28:59.9,Vegan,63,Watermelon 1kg,2501100063,Fruits & Vegetables,Fresh products. No preservatives,Spring,click,293,21,,,,290
863,27403d98-f72b-479f-9248-dad1a7c7c137,sess_29,19:57.2,Seafood allergy,86,Merguez sausages,2502000006,Meat & Poultry,Halal meat. No additives,Winter,click,162,17,,,,220
886,27403d98-f72b-479f-9248-dad1a7c7c137,sess_146,24:43.8,Seafood allergy,88,Beef tenderloin,2502000008,Meat & Poultry,Halal meat. No additives,Winter,click,285,13,,,,710
938,27403d98-f72b-479f-9248-dad1a7c7c137,sess_227,17:02.9,Seafood allergy,94,Chicken thighs,2502000014,Meat & Poultry,Halal meat. No additives,Spring,click,262,6,,,,565
959,27403d98-f72b-479f-9248-dad1a7c7c137,sess_394,04:15.1,Seafood allergy,96,Ground beef 15% fat,2502000016,Meat & Poultry,Halal meat. No additives,Winter,view,203,16,,,,915
980,27403d98-f72b-479f-9248-dad1a7c7c137,sess_125,44:26.0,Seafood allergy,99,Lamb chops,2502000019,Meat & Poultry,Halal meat. No additives,Spring,click,164,10,,,,300
1006,27403d98-f72b-479f-9248-dad1a7c7c137,sess_75,01:35.1,Seafood allergy,102,Kefta meatballs,2502000022,Meat & Poultry,Halal meat. No additives,Winter,view,355,23,,,,445
1092,27403d98-f72b-479f-9248-dad1a7c7c137,sess_267,23:19.0,Seafood allergy,113,Turkey escalope,2502000033,Meat & Poultry,Halal meat. No additives,Winter,click,306,11,,,,880
1190,27403d98-f72b-479f-9248-dad1a7c7c137,sess_431,23:59.4,Seafood allergy,124,Beef tenderloin,2502000044,Meat & Poultry,Halal meat. No additives,Spring,view,282,12,,,,215
1291,27403d98-f72b-479f-9248-dad1a7c7c137,sess_52,35:12.3,Seafood allergy,134,Merguez sausages,2502000054,Meat & Poultry,Halal meat. No additives,Winter,view,85,16,,,,445
