id,barcode,name,price,category_name,brand,supplier,expiration_date,allergens,Ingredients vary by product,tags
515,2506000175,Spaghetti pasta,145,Savory Grocery,El Bahdja,Cevital Agro,12/16/2026 8:12,"[""soy""]",Ingredients vary by product,"[""grocery""]"
516,2506000176,Medium couscous 1kg,460,Savory Grocery,Beldi,Cevital Agro,1/19/2027 6:52,[],Ingredients vary by product,"[""grocery""]"
517,2506000177,Long grain rice 1kg,435,Savory Grocery,El Bahdja,Cevital Agro,1/19/2027 6:03,[],Ingredients vary by product,"[""grocery""]"
518,2506000178,Lentils 1kg,125,Savory Grocery,Beldi,Cevital Agro,6/23/2026 2:42,[],Ingredients vary by product,"[""grocery""]"
519,2506000179,Chickpeas 1kg,140,Savory Grocery,Ifruit,Cevital Agro,6/2/2026 15:08,[],Ingredients vary by product,"[""grocery""]"
520,2506000180,Flour 1kg,340,Savory Grocery,Ifruit,Cevital Agro,7/19/2026 16:48,[],Ingredients vary by product,"[""grocery""]"
521,2506000181,Sugar 1kg,435,Savory Grocery,Beldi,Cevital Agro,11/30/2026 5:01,[],Ingredients vary by product,"[""grocery""]"
522,2506000182,Fine salt 1kg,425,Savory Grocery,Beldi,Cevital Agro,8/21/2026 2:06,[],Ingredients vary by product,"[""grocery""]"
523,2506000183,Olive oil 1L,80,Savory Grocery,El Kseur,Cevital Agro,2/8/2027 8:27,[],Ingredients vary by product,"[""grocery""]"
524,2506000184,Sunflower oil 1L,175,Savory Grocery,El Kseur,Cevital Agro,7/1/2026 16:11,[],Ingredients vary by product,"[""grocery""]"
525,2506000185,Vinegar 1L,310,Savory Grocery,El Kseur,Cevital Agro,1/20/2027 11:58,[],Ingredients vary by product,"[""grocery""]"
526,2506000186,Tomato concentrate,360,Savory Grocery,Cevital,Cevital Agro,8/8/2026 16:03,[],Ingredients vary by product,"[""grocery""]"
527,2506000187,Tomato sauce,85,Savory Grocery,Beldi,Cevital Agro,9/3/2026 10:57,[],Ingredients vary by product,"[""grocery""]"
528,2506000188,Mayonnaise,155,Savory Grocery,Cevital,Cevital Agro,11/29/2026 8:58,[],Ingredients vary by product,"[""grocery""]"
529,2506000189,Harissa,205,Savory Grocery,Cevital,Cevital Agro,1/2/2027 8:01,[],Ingredients vary by product,"[""grocery""]"
530,2506000190,Canned sardines,125,Savory Grocery,El Kseur,Cevital Agro,12/3/2026 14:44,[],Ingredients vary by product,"[""grocery""]"
531,2506000191,Canned tuna,145,Savory Grocery,Beldi,Cevital Agro,10/21/2026 15:51,[],Ingredients vary by product,"[""grocery""]"
532,2506000192,Pickles,280,Savory Grocery,Cevital,Cevital Agro,8/14/2026 14:00,[],Ingredients vary by product,"[""grocery""]"
533,2506000193,Green olives,295,Savory Grocery,Cevital,Cevital Agro,1/18/2027 10:26,"[""soy""]",Ingredients vary by product,"[""grocery""]"
534,2506000194,Black olives,165,Savory Grocery,El Kseur,Cevital Agro,5/20/2026 1:01,"[""gluten""]",Ingredients vary by product,"[""grocery""]"
535,2506000195,Capers,235,Savory Grocery,Beldi,Cevital Agro,1/22/2027 19:34,[],Ingredients vary by product,"[""grocery""]"
536,2506000196,Garlic,195,Savory Grocery,Cevital,Cevital Agro,7/15/2026 17:21,"[""soy""]",Ingredients vary by product,"[""grocery""]"
537,2506000197,Dried onions,440,Savory Grocery,Ifruit,Cevital Agro,9/8/2026 7:16,[],Ingredients vary by product,"[""grocery""]"
538,2506000198,Potato chips,435,Savory Grocery,Beldi,Cevital Agro,9/13/2026 8:42,[],Ingredients vary by product,"[""grocery""]"
539,2506000199,Peanuts,360,Savory Grocery,Beldi,Cevital Agro,8/1/2026 5:04,[],Ingredients vary by product,"[""grocery""]"
540,2506000200,Spaghetti pasta,370,Savory Grocery,El Kseur,Cevital Agro,8/17/2026 16:36,[],Ingredients vary by product,"[""grocery""]"
541,2507000001,Wafers,55,Sweet Grocery,Cereal,Danone Algeria,1/25/2027 20:50,"[""gluten""]",Sugar. Flour. Eggs,"[""sweet""]"
542,2507000002,Dark chocolate,310,Sweet Grocery,Kraft,Danone Algeria,6/26/2026 8:19,[],Sugar. Flour. Eggs,"[""sweet""]"
543,2507000003,Milk chocolate,300,Sweet Grocery,Cereal,Danone Algeria,10/13/2026 6:21,[],Sugar. Flour. Eggs,"[""sweet""]"
544,2507000004,Assorted candies,170,Sweet Grocery,Cereal,Danone Algeria,1/11/2027 14:28,"[""nuts""]",Sugar. Flour. Eggs,"[""sweet""]"
545,2507000005,Sugar-coated almonds,265,Sweet Grocery,Kraft,Danone Algeria,8/25/2026 21:59,[],Sugar. Flour. Eggs,"[""sweet""]"
546,2507000006,Pure honey,145,Sweet Grocery,Kraft,Danone Algeria,12/16/2026 9:24,[],Sugar. Flour. Eggs,"[""sweet""]"
547,2507000007,Apricot jam,35,Sweet Grocery,Cereal,Danone Algeria,9/20/2026 10:34,[],Sugar. Flour. Eggs,"[""sweet""]"
548,2507000008,Nutella,330,Sweet Grocery,Djurdjura,Danone Algeria,8/23/2026 22:29,[],Sugar. Flour. Eggs,"[""sweet""]"
549,2507000009,Dry biscuits,325,Sweet Grocery,Generale,Danone Algeria,9/7/2026 2:40,[],Sugar. Flour. Eggs,"[""sweet""]"
550,2507000010,Halwa,240,Sweet Grocery,Djurdjura,Danone Algeria,7/19/2026 0:26,[],Sugar. Flour. Eggs,"[""sweet""]"
551,2507000011,Zlabia,225,Sweet Grocery,Djurdjura,Danone Algeria,7/12/2026 15:33,"[""nuts""]",Sugar. Flour. Eggs,"[""sweet""]"
552,2507000012,Shortbread biscuits,215,Sweet Grocery,Bimo,Danone Algeria,7/15/2026 20:03,[],Sugar. Flour. Eggs,"[""sweet""]"
553,2507000013,Wafers,60,Sweet Grocery,Kraft,Danone Algeria,10/5/2026 18:32,"[""lactose""]",Sugar. Flour. Eggs,"[""sweet""]"
554,2507000014,Dark chocolate,240,Sweet Grocery,Cereal,Danone Algeria,9/29/2026 10:33,[],Sugar. Flour. Eggs,"[""sweet""]"
555,2507000015,Milk chocolate,285,Sweet Grocery,Djurdjura,Danone Algeria,11/11/2026 9:52,[],Sugar. Flour. Eggs,"[""sweet""]"
556,2507000016,Assorted candies,65,Sweet Grocery,Kraft,Danone Algeria,12/2/2026 3:36,"[""nuts""]",Sugar. Flour. Eggs,"[""sweet""]"
557,2507000017,Sugar-coated almonds,195,Sweet Grocery,Bimo,Danone Algeria,11/2/2026 12:42,[],Sugar. Flour. Eggs,"[""sweet""]"
558,2507000018,Pure honey,50,Sweet Grocery,Generale,Danone Algeria,1/26/2027 17:00,"[""lactose""]",Sugar. Flour. Eggs,"[""sweet""]"
559,2507000019,Apricot jam,50,Sweet Grocery,Bimo,Danone Algeria,7/5/2026 13:45,[],Sugar. Flour. Eggs,"[""sweet""]"
560,2507000020,Nutella,225,Sweet Grocery,Kraft,Danone Algeria,2/3/2027 16:59,[],Sugar. Flour. Eggs,"[""sweet""]"
561,2507000021,Dry biscuits,125,Sweet Grocery,Djurdjura,Danone Algeria,9/28/2026 0:14,[],Sugar. Flour. Eggs,"[""sweet""]"
562,2507000022,Halwa,230,Sweet Grocery,Djurdjura,Danone Algeria,6/6/2026 3:34,[],Sugar. Flour. Eggs,"[""sweet""]"
563,2507000023,Zlabia,320,Sweet Grocery,Djurdjura,Danone Algeria,12/3/2026 0:27,[],Sugar. Flour. Eggs,"[""sweet""]"
564,2507000024,Shortbread biscuits,160,Sweet Grocery,Bimo,Danone Algeria,1/15/2027 4:41,[],Sugar. Flour. Eggs,"[""sweet""]"
565,2507000025,Wafers,250,Sweet Grocery,Bimo,Danone Algeria,12/16/2026 7:33,[],Sugar. Flour. Eggs,"[""sweet""]"
566,2507000026,Dark chocolate,305,Sweet Grocery,Bimo,Danone Algeria,6/29/2026 10:07,[],Sugar. Flour. Eggs,"[""sweet""]"
567,2507000027,Milk chocolate,275,Sweet Grocery,Bimo,Danone Algeria,10/9/2026 20:11,[],Sugar. Flour. Eggs,"[""sweet""]"
568,2507000028,Assorted candies,140,Sweet Grocery,Cereal,Danone Algeria,10/30/2026 23:35,"[""gluten""]",Sugar. Flour. Eggs,"[""sweet""]"
569,2507000029,Sugar-coated almonds,285,Sweet Grocery,Bimo,Danone Algeria,9/30/2026 18:37,[],Sugar. Flour. Eggs,"[""sweet""]"
570,2507000030,Pure honey,65,Sweet Grocery,Bimo,Danone Algeria,2/10/2027 20:00,"[""nuts""]",Sugar. Flour. Eggs,"[""sweet""]"
571,2507000031,Apricot jam,40,Sweet Grocery,Djurdjura,Danone Algeria,12/17/2026 19:58,"[""gluten""]",Sugar. Flour. Eggs,"[""sweet""]"
572,2507000032,Nutella,195,Sweet Grocery,Djurdjura,Danone Algeria,9/14/2026 12:04,[],Sugar. Flour. Eggs,"[""sweet""]"
573,2507000033,Dry biscuits,150,Sweet Grocery,Bimo,Danone Algeria,1/13/2027 15:07,[],Sugar. Flour. Eggs,"[""sweet""]"
574,2507000034,Halwa,185,Sweet Grocery,Bimo,Danone Algeria,7/18/2026 9:26,"[""lactose""]",Sugar. Flour. Eggs,"[""sweet""]"
575,2507000035,Zlabia,60,Sweet Grocery,Bimo,Danone Algeria,8/22/2026 0:00,[],Sugar. Flour. Eggs,"[""sweet""]"
576,2507000036,Shortbread biscuits,235,Sweet Grocery,Bimo,Danone Algeria,12/10/2026 22:50,[],Sugar. Flour. Eggs,"[""sweet""]"
577,2507000037,Wafers,170,Sweet Grocery,Bimo,Danone Algeria,11/13/2026 22:18,"[""lactose""]",Sugar. Flour. Eggs,"[""sweet""]"
578,2507000038,Dark chocolate,50,Sweet Grocery,Kraft,Danone Algeria,1/28/2027 7:00,"[""nuts""]",Sugar. Flour. Eggs,"[""sweet""]"
579,2507000039,Milk chocolate,170,Sweet Grocery,Bimo,Danone Algeria,11/25/2026 22:33,"[""lactose""]",Sugar. Flour. Eggs,"[""sweet""]"
580,2507000040,Assorted candies,140,Sweet Grocery,Bimo,Danone Algeria,2/4/2027 2:41,"[""nuts""]",Sugar. Flour. Eggs,"[""sweet""]"
581,2507000041,Sugar-coated almonds,220,Sweet Grocery,Bimo,Danone Algeria,8/4/2026 11:48,"[""lactose""]",Sugar. Flour. Eggs,"[""sweet""]"
582,2507000042,Pure honey,330,Sweet Grocery,Generale,Danone Algeria,2/11/2027 17:54,"[""lactose""]",Sugar. Flour. Eggs,"[""sweet""]"
583,2507000043,Apricot jam,150,Sweet Grocery,Bimo,Danone Algeria,11/16/2026 1:43,"[""lactose""]",Sugar. Flour. Eggs,"[""sweet""]"
584,2507000044,Nutella,260,Sweet Grocery,Kraft,Danone Algeria,10/3/2026 8:22,[],Sugar. Flour. Eggs,"[""sweet""]"
585,2507000045,Dry biscuits,220,Sweet Grocery,Generale,Danone Algeria,6/27/2026 13:01,"[""nuts""]",Sugar. Flour. Eggs,"[""sweet""]"
586,2507000046,Halwa,100,Sweet Grocery,Cereal,Danone Algeria,12/15/2026 18:36,[],Sugar. Flour. Eggs,"[""sweet""]"
587,2507000047,Zlabia,270,Sweet Grocery,Bimo,Danone Algeria,12/24/2026 10:24,"[""gluten""]",Sugar. Flour. Eggs,"[""sweet""]"
588,2507000048,Shortbread biscuits,135,Sweet Grocery,Kraft,Danone Algeria,10/28/2026 20:01,[],Sugar. Flour. Eggs,"[""sweet""]"
589,2507000049,Wafers,40,Sweet Grocery,Kraft,Danone Algeria,11/11/2026 17:27,"[""lactose""]",Sugar. Flour. Eggs,"[""sweet""]"
590,2507000050,Dark chocolate,295,Sweet Grocery,Generale,Danone Algeria,12/21/2026 23:22,"[""nuts""]",Sugar. Flour. Eggs,"[""sweet""]"
591,2507000051,Milk chocolate,320,Sweet Grocery,Kraft,Danone Algeria,11/24/2026 7:48,[],Sugar. Flour. Eggs,"[""sweet""]"
592,2507000052,Assorted candies,80,Sweet Grocery,Cereal,Danone Algeria,1/31/2027 15:27,[],Sugar. Flour. Eggs,"[""sweet""]"
593,2507000053,Sugar-coated almonds,155,Sweet Grocery,Djurdjura,Danone Algeria,6/15/2026 15:31,[],Sugar. Flour. Eggs,"[""sweet""]"
594,2507000054,Pure honey,330,Sweet Grocery,Generale,Danone Algeria,6/15/2026 13:15,[],Sugar. Flour. Eggs,"[""sweet""]"
595,2507000055,Apricot jam,45,Sweet Grocery,Cereal,Danone Algeria,5/26/2026 19:46,[],Sugar. Flour. Eggs,"[""sweet""]"
596,2507000056,Nutella,90,Sweet Grocery,Cereal,Danone Algeria,10/31/2026 4:14,"[""nuts""]",Sugar. Flour. Eggs,"[""sweet""]"
597,2507000057,Dry biscuits,240,Sweet Grocery,Kraft,Danone Algeria,10/19/2026 15:44,"[""lactose""]",Sugar. Flour. Eggs,"[""sweet""]"
598,2507000058,Halwa,100,Sweet Grocery,Generale,Danone Algeria,7/25/2026 18:11,[],Sugar. Flour. Eggs,"[""sweet""]"
599,2507000059,Zlabia,275,Sweet Grocery,Djurdjura,Danone Algeria,8/12/2026 13:13,"[""gluten""]",Sugar. Flour. Eggs,"[""sweet""]"
600,2507000060,Shortbread biscuits,265,Sweet Grocery,Generale,Danone Algeria,6/25/2026 2:18,[],Sugar. Flour. Eggs,"[""sweet""]"
601,2507000061,Wafers,140,Sweet Grocery,Djurdjura,Danone Algeria,11/30/2026 15:30,[],Sugar. Flour. Eggs,"[""sweet""]"
602,2507000062,Dark chocolate,205,Sweet Grocery,Bimo,Danone Algeria,12/21/2026 20:40,"[""nuts""]",Sugar. Flour. Eggs,"[""sweet""]"
603,2507000063,Milk chocolate,180,Sweet Grocery,Kraft,Danone Algeria,12/11/2026 14:34,"[""gluten""]",Sugar. Flour. Eggs,"[""sweet""]"
604,2507000064,Assorted candies,110,Sweet Grocery,Kraft,Danone Algeria,6/20/2026 20:42,"[""gluten""]",Sugar. Flour. Eggs,"[""sweet""]"
605,2507000065,Sugar-coated almonds,185,Sweet Grocery,Djurdjura,Danone Algeria,8/5/2026 3:25,"[""lactose""]",Sugar. Flour. Eggs,"[""sweet""]"
606,2507000066,Pure honey,100,Sweet Grocery,Generale,Danone Algeria,8/24/2026 17:47,"[""nuts""]",Sugar. Flour. Eggs,"[""sweet""]"
607,2507000067,Apricot jam,65,Sweet Grocery,Generale,Danone Algeria,9/28/2026 4:20,[],Sugar. Flour. Eggs,"[""sweet""]"
608,2507000068,Nutella,175,Sweet Grocery,Bimo,Danone Algeria,11/6/2026 14:47,[],Sugar. Flour. Eggs,"[""sweet""]"
609,2507000069,Dry biscuits,315,Sweet Grocery,Kraft,Danone Algeria,10/29/2026 21:39,[],Sugar. Flour. Eggs,"[""sweet""]"
610,2507000070,Halwa,265,Sweet Grocery,Bimo,Danone Algeria,6/28/2026 4:36,[],Sugar. Flour. Eggs,"[""sweet""]"
611,2507000071,Zlabia,85,Sweet Grocery,Bimo,Danone Algeria,12/10/2026 5:53,"[""gluten""]",Sugar. Flour. Eggs,"[""sweet""]"
612,2507000072,Shortbread biscuits,295,Sweet Grocery,Djurdjura,Danone Algeria,12/8/2026 5:21,[],Sugar. Flour. Eggs,"[""sweet""]"
613,2507000073,Wafers,105,Sweet Grocery,Kraft,Danone Algeria,9/27/2026 20:32,[],Sugar. Flour. Eggs,"[""sweet""]"
614,2507000074,Dark chocolate,215,Sweet Grocery,Djurdjura,Danone Algeria,6/27/2026 18:07,[],Sugar. Flour. Eggs,"[""sweet""]"
615,2507000075,Milk chocolate,150,Sweet Grocery,Djurdjura,Danone Algeria,9/25/2026 20:45,[],Sugar. Flour. Eggs,"[""sweet""]"
616,2507000076,Assorted candies,325,Sweet Grocery,Generale,Danone Algeria,2/9/2027 21:39,"[""nuts""]",Sugar. Flour. Eggs,"[""sweet""]"
617,2507000077,Sugar-coated almonds,175,Sweet Grocery,Cereal,Danone Algeria,5/29/2026 1:10,[],Sugar. Flour. Eggs,"[""sweet""]"
618,2507000078,Pure honey,225,Sweet Grocery,Bimo,Danone Algeria,1/4/2027 23:42,"[""nuts""]",Sugar. Flour. Eggs,"[""sweet""]"
619,2507000079,Apricot jam,210,Sweet Grocery,Generale,Danone Algeria,11/16/2026 4:37,[],Sugar. Flour. Eggs,"[""sweet""]"
620,2507000080,Nutella,250,Sweet Grocery,Djurdjura,Danone Algeria,5/23/2026 11:35,"[""gluten""]",Sugar. Flour. Eggs,"[""sweet""]"
621,2507000081,Dry biscuits,200,Sweet Grocery,Cereal,Danone Algeria,9/17/2026 13:51,[],Sugar. Flour. Eggs,"[""sweet""]"
622,2507000082,Halwa,175,Sweet Grocery,Bimo,Danone Algeria,1/28/2027 13:49,"[""gluten""]",Sugar. Flour. Eggs,"[""sweet""]"
623,2507000083,Zlabia,80,Sweet Grocery,Bimo,Danone Algeria,1/30/2027 23:44,"[""lactose""]",Sugar. Flour. Eggs,"[""sweet""]"
624,2507000084,Shortbread biscuits,250,Sweet Grocery,Generale,Danone Algeria,1/1/2027 6:27,[],Sugar. Flour. Eggs,"[""sweet""]"
625,2507000085,Wafers,195,Sweet Grocery,Kraft,Danone Algeria,7/26/2026 23:40,"[""gluten""]",Sugar. Flour. Eggs,"[""sweet""]"
626,2507000086,Dark chocolate,200,Sweet Grocery,Bimo,Danone Algeria,11/22/2026 23:11,[],Sugar. Flour. Eggs,"[""sweet""]"
627,2507000087,Milk chocolate,125,Sweet Grocery,Cereal,Danone Algeria,6/15/2026 11:54,"[""lactose""]",Sugar. Flour. Eggs,"[""sweet""]"
628,2507000088,Assorted candies,55,Sweet Grocery,Cereal,Danone Algeria,6/24/2026 9:44,"[""nuts""]",Sugar. Flour. Eggs,"[""sweet""]"
629,2507000089,Sugar-coated almonds,265,Sweet Grocery,Bimo,Danone Algeria,8/22/2026 17:32,"[""gluten""]",Sugar. Flour. Eggs,"[""sweet""]"
630,2507000090,Pure honey,110,Sweet Grocery,Kraft,Danone Algeria,8/22/2026 19:19,[],Sugar. Flour. Eggs,"[""sweet""]"
631,2507000091,Apricot jam,45,Sweet Grocery,Bimo,Danone Algeria,9/22/2026 20:40,[],Sugar. Flour. Eggs,"[""sweet""]"
632,2507000092,Nutella,320,Sweet Grocery,Djurdjura,Danone Algeria,1/10/2027 9:33,[],Sugar. Flour. Eggs,"[""sweet""]"
633,2507000093,Dry biscuits,40,Sweet Grocery,Bimo,Danone Algeria,7/16/2026 23:33,[],Sugar. Flour. Eggs,"[""sweet""]"
634,2507000094,Halwa,280,Sweet Grocery,Kraft,Danone Algeria,9/29/2026 8:37,[],Sugar. Flour. Eggs,"[""sweet""]"
635,2507000095,Zlabia,230,Sweet Grocery,Generale,Danone Algeria,11/6/2026 20:25,[],Sugar. Flour. Eggs,"[""sweet""]"
636,2507000096,Shortbread biscuits,325,Sweet Grocery,Cereal,Danone Algeria,1/6/2027 9:51,[],Sugar. Flour. Eggs,"[""sweet""]"
637,2507000097,Wafers,235,Sweet Grocery,Bimo,Danone Algeria,10/29/2026 5:47,"[""lactose""]",Sugar. Flour. Eggs,"[""sweet""]"
638,2507000098,Dark chocolate,145,Sweet Grocery,Generale,Danone Algeria,7/8/2026 12:22,"[""lactose""]",Sugar. Flour. Eggs,"[""sweet""]"
639,2507000099,Milk chocolate,215,Sweet Grocery,Djurdjura,Danone Algeria,12/4/2026 22:13,"[""lactose""]",Sugar. Flour. Eggs,"[""sweet""]"
640,2507000100,Assorted candies,45,Sweet Grocery,Cereal,Danone Algeria,7/2/2026 21:17,[],Sugar. Flour. Eggs,"[""sweet""]"
641,2507000101,Sugar-coated almonds,140,Sweet Grocery,Djurdjura,Danone Algeria,8/27/2026 23:49,"[""gluten""]",Sugar. Flour. Eggs,"[""sweet""]"
642,2507000102,Pure honey,65,Sweet Grocery,Kraft,Danone Algeria,7/27/2026 9:30,"[""lactose""]",Sugar. Flour. Eggs,"[""sweet""]"
643,2507000103,Apricot jam,235,Sweet Grocery,Bimo,Danone Algeria,7/3/2026 11:34,"[""gluten""]",Sugar. Flour. Eggs,"[""sweet""]"
644,2507000104,Nutella,140,Sweet Grocery,Djurdjura,Danone Algeria,12/23/2026 21:13,[],Sugar. Flour. Eggs,"[""sweet""]"
645,2507000105,Dry biscuits,130,Sweet Grocery,Bimo,Danone Algeria,8/7/2026 2:18,[],Sugar. Flour. Eggs,"[""sweet""]"
646,2507000106,Halwa,330,Sweet Grocery,Cereal,Danone Algeria,5/25/2026 6:09,"[""nuts""]",Sugar. Flour. Eggs,"[""sweet""]"
647,2507000107,Zlabia,300,Sweet Grocery,Kraft,Danone Algeria,8/2/2026 15:18,[],Sugar. Flour. Eggs,"[""sweet""]"
648,2507000108,Shortbread biscuits,210,Sweet Grocery,Cereal,Danone Algeria,6/19/2026 13:45,[],Sugar. Flour. Eggs,"[""sweet""]"
649,2507000109,Wafers,310,Sweet Grocery,Generale,Danone Algeria,12/25/2026 17:35,[],Sugar. Flour. Eggs,"[""sweet""]"
650,2507000110,Dark chocolate,325,Sweet Grocery,Cereal,Danone Algeria,10/10/2026 1:06,"[""lactose""]",Sugar. Flour. Eggs,"[""sweet""]"
651,2507000111,Milk chocolate,265,Sweet Grocery,Bimo,Danone Algeria,1/5/2027 2:33,[],Sugar. Flour. Eggs,"[""sweet""]"
652,2507000112,Assorted candies,255,Sweet Grocery,Kraft,Danone Algeria,8/9/2026 7:40,"[""nuts""]",Sugar. Flour. Eggs,"[""sweet""]"
653,2507000113,Sugar-coated almonds,250,Sweet Grocery,Bimo,Danone Algeria,1/14/2027 13:00,[],Sugar. Flour. Eggs,"[""sweet""]"
654,2507000114,Pure honey,150,Sweet Grocery,Bimo,Danone Algeria,8/11/2026 18:17,[],Sugar. Flour. Eggs,"[""sweet""]"
655,2507000115,Apricot jam,175,Sweet Grocery,Cereal,Danone Algeria,7/14/2026 19:15,[],Sugar. Flour. Eggs,"[""sweet""]"
656,2507000116,Nutella,205,Sweet Grocery,Bimo,Danone Algeria,2/7/2027 10:27,"[""lactose""]",Sugar. Flour. Eggs,"[""sweet""]"
657,2507000117,Dry biscuits,290,Sweet Grocery,Kraft,Danone Algeria,9/29/2026 2:51,"[""nuts""]",Sugar. Flour. Eggs,"[""sweet""]"
658,2507000118,Halwa,175,Sweet Grocery,Generale,Danone Algeria,10/22/2026 2:05,"[""nuts""]",Sugar. Flour. Eggs,"[""sweet""]"
659,2507000119,Zlabia,230,Sweet Grocery,Cereal,Danone Algeria,9/11/2026 22:44,"[""lactose""]",Sugar. Flour. Eggs,"[""sweet""]"
660,2507000120,Shortbread biscuits,135,Sweet Grocery,Generale,Danone Algeria,8/11/2026 23:54,[],Sugar. Flour. Eggs,"[""sweet""]"
661,2507000121,Wafers,270,Sweet Grocery,Bimo,Danone Algeria,1/22/2027 6:19,[],Sugar. Flour. Eggs,"[""sweet""]"
662,2507000122,Dark chocolate,105,Sweet Grocery,Generale,Danone Algeria,11/6/2026 14:21,[],Sugar. Flour. Eggs,"[""sweet""]"
663,2507000123,Milk chocolate,260,Sweet Grocery,Cereal,Danone Algeria,8/29/2026 23:31,"[""nuts""]",Sugar. Flour. Eggs,"[""sweet""]"
664,2507000124,Assorted candies,295,Sweet Grocery,Kraft,Danone Algeria,6/21/2026 11:51,[],Sugar. Flour. Eggs,"[""sweet""]"
665,2507000125,Sugar-coated almonds,330,Sweet Grocery,Cereal,Danone Algeria,6/14/2026 4:17,[],Sugar. Flour. Eggs,"[""sweet""]"
666,2507000126,Pure honey,65,Sweet Grocery,Kraft,Danone Algeria,12/24/2026 6:43,[],Sugar. Flour. Eggs,"[""sweet""]"
667,2507000127,Apricot jam,125,Sweet Grocery,Generale,Danone Algeria,11/29/2026 9:09,"[""gluten""]",Sugar. Flour. Eggs,"[""sweet""]"
668,2507000128,Nutella,230,Sweet Grocery,Djurdjura,Danone Algeria,7/7/2026 18:50,"[""nuts""]",Sugar. Flour. Eggs,"[""sweet""]"
669,2507000129,Dry biscuits,165,Sweet Grocery,Cereal,Danone Algeria,10/22/2026 5:54,[],Sugar. Flour. Eggs,"[""sweet""]"
670,2507000130,Halwa,240,Sweet Grocery,Bimo,Danone Algeria,9/4/2026 7:25,[],Sugar. Flour. Eggs,"[""sweet""]"
671,2507000131,Zlabia,215,Sweet Grocery,Bimo,Danone Algeria,10/20/2026 19:12,"[""nuts""]",Sugar. Flour. Eggs,"[""sweet""]"
672,2507000132,Shortbread biscuits,165,Sweet Grocery,Bimo,Danone Algeria,10/27/2026 20:59,"[""nuts""]",Sugar. Flour. Eggs,"[""sweet""]"
673,2507000133,Wafers,40,Sweet Grocery,Bimo,Danone Algeria,6/15/2026 21:17,"[""nuts""]",Sugar. Flour. Eggs,"[""sweet""]"
674,2507000134,Dark chocolate,80,Sweet Grocery,Bimo,Danone Algeria,7/15/2026 22:33,"[""lactose""]",Sugar. Flour. Eggs,"[""sweet""]"
675,2507000135,Milk chocolate,105,Sweet Grocery,Cereal,Danone Algeria,10/29/2026 1:27,[],Sugar. Flour. Eggs,"[""sweet""]"
676,2507000136,Assorted candies,60,Sweet Grocery,Kraft,Danone Algeria,6/23/2026 6:26,"[""nuts""]",Sugar. Flour. Eggs,"[""sweet""]"
677,2507000137,Sugar-coated almonds,320,Sweet Grocery,Cereal,Danone Algeria,7/2/2026 16:03,[],Sugar. Flour. Eggs,"[""sweet""]"
678,2507000138,Pure honey,285,Sweet Grocery,Generale,Danone Algeria,9/16/2026 19:23,[],Sugar. Flour. Eggs,"[""sweet""]"
679,2507000139,Apricot jam,95,Sweet Grocery,Bimo,Danone Algeria,7/19/2026 20:39,"[""lactose""]",Sugar. Flour. Eggs,"[""sweet""]"
680,2507000140,Nutella,235,Sweet Grocery,Djurdjura,Danone Algeria,8/5/2026 0:19,[],Sugar. Flour. Eggs,"[""sweet""]"
681,2507000141,Dry biscuits,50,Sweet Grocery,Bimo,Danone Algeria,1/24/2027 15:57,[],Sugar. Flour. Eggs,"[""sweet""]"
682,2507000142,Halwa,235,Sweet Grocery,Bimo,Danone Algeria,12/20/2026 12:21,[],Sugar. Flour. Eggs,"[""sweet""]"
683,2507000143,Zlabia,275,Sweet Grocery,Djurdjura,Danone Algeria,7/12/2026 11:40,[],Sugar. Flour. Eggs,"[""sweet""]"
684,2507000144,Shortbread biscuits,65,Sweet Grocery,Bimo,Danone Algeria,8/16/2026 21:45,[],Sugar. Flour. Eggs,"[""sweet""]"
685,2507000145,Wafers,325,Sweet Grocery,Cereal,Danone Algeria,12/19/2026 17:13,"[""lactose""]",Sugar. Flour. Eggs,"[""sweet""]"
686,2507000146,Dark chocolate,235,Sweet Grocery,Kraft,Danone Algeria,9/13/2026 10:33,"[""lactose""]",Sugar. Flour. Eggs,"[""sweet""]"
687,2507000147,Milk chocolate,60,Sweet Grocery,Cereal,Danone Algeria,10/5/2026 12:24,[],Sugar. Flour. Eggs,"[""sweet""]"
688,2507000148,Assorted candies,40,Sweet Grocery,Cereal,Danone Algeria,11/9/2026 5:18,[],Sugar. Flour. Eggs,"[""sweet""]"
689,2507000149,Sugar-coated almonds,270,Sweet Grocery,Kraft,Danone Algeria,11/11/2026 20:54,[],Sugar. Flour. Eggs,"[""sweet""]"
690,2507000150,Pure honey,295,Sweet Grocery,Generale,Danone Algeria,5/24/2026 7:06,"[""nuts""]",Sugar. Flour. Eggs,"[""sweet""]"
691,2508000001,Fanta 1L,155,Beverages,Toudja,Nestle Algeria,11/23/2026 10:05,[],Water. Sugar. Natural flavors,"[""beverage""]"
692,2508000002,Sprite 1L,165,Beverages,Hamoud,Nestle Algeria,6/22/2026 23:24,[],Water. Sugar. Natural flavors,"[""beverage""]"
693,2508000003,Orange juice 1L,80,Beverages,Toudja,Nestle Algeria,7/17/2026 21:16,[],Water. Sugar. Natural flavors,"[""beverage""]"
694,2508000004,Mixed fruit juice 1L,40,Beverages,Hamoud,Nestle Algeria,11/19/2026 10:21,[],Water. Sugar. Natural flavors,"[""beverage""]"
